Name,Risk,Return,Website,NCT,Condition
663,0.981143745,116.9606348,https://clinicaltrials.gov/study/NCT00591136,NCT00591136,Solid Tumors
664,0.998446841,174.7898222,https://clinicaltrials.gov/study/NCT00214136,NCT00214136,Prostate Cancer
665,0.998158997,166.5125986,https://clinicaltrials.gov/study/NCT00609336,NCT00609336,Adenocarcinoma of the Pancreas|Stage IA Pancreatic Cancer|Stage IB Pancreatic Cancer|Stage IIA Pancreatic Cancer|Stage IIB Pancreatic Cancer
666,0.998950409,191.605419,https://clinicaltrials.gov/study/NCT00193336,NCT00193336,Lung Cancer
667,0.996734779,157.9996891,https://clinicaltrials.gov/study/NCT01689636,NCT01689636,Ovarian Cancer|Healthy Volunteers
668,0.993677682,153.1477522,https://clinicaltrials.gov/study/NCT01793636,NCT01793636,Metastatic Clear Cell Renal Carcinoma
669,0.749985885,6.103497198,https://clinicaltrials.gov/study/NCT01335828,NCT01335828,Thyroid Nodules
670,0.949940772,32.43152411,https://clinicaltrials.gov/study/NCT04797728,NCT04797728,Breast Cancer|Hormone Receptor Positive Breast Carcinoma
671,0.976856624,95.50783025,https://clinicaltrials.gov/study/NCT03972228,NCT03972228,Lung Tumor|Lung Cancer
672,0.969345241,57.43562655,https://clinicaltrials.gov/study/NCT00280241,NCT00280241,Chronic Lymphocytic Leukemia
673,0.880708829,13.37014411,https://clinicaltrials.gov/study/NCT03803241,NCT03803241,Colorectal Cancer
674,0.998635131,172.7952459,https://clinicaltrials.gov/study/NCT00785941,NCT00785941,Advanced Solid Tumors
675,0.99072856,151.3563533,https://clinicaltrials.gov/study/NCT00189241,NCT00189241,Basal Cell Carcinoma
676,0.885255531,17.56586058,https://clinicaltrials.gov/study/NCT00306241,NCT00306241,"Infections, Papillomavirus"
677,0.994522001,153.0518404,https://clinicaltrials.gov/study/NCT01663441,NCT01663441,Chemotherapy-induced Thrombocytopenia
678,0.991274274,151.5048876,https://clinicaltrials.gov/study/NCT04069936,NCT04069936,"Non Small Cell Lung Cancer|Lung Cancer|Lung Cancer Metastatic|Lung Cancer, Non-small Cell|Non Small Cell Lung Cancer Metastatic|NSCLC|Non-small Cell Lung Cancer|Non-small Cell Lung Cancer Metastatic"
679,0.938944552,28.8687394,https://clinicaltrials.gov/study/NCT03200236,NCT03200236,"Smoking, Tobacco|Tobacco-Related Carcinoma|Tobacco Use|Lung Cancer Screening"
680,0.615823507,3.421147067,https://clinicaltrials.gov/study/NCT00994136,NCT00994136,"Oncology, Medical|Hematologic Disease"
681,0.645815692,5.281034992,https://clinicaltrials.gov/study/NCT01783236,NCT01783236,Lung Tumor
682,0.97496125,59.33913968,https://clinicaltrials.gov/study/NCT00520936,NCT00520936,"Osteosarcoma|Medulloblastoma|Sarcoma, Ewing's|Neuroblastoma (Measurable Disease)|Neuroblastoma (Metaiodobenzylguanidine|Positive Evaluable)|Rhabdomyosarcoma|Ependymoma|Non-brainstem High-grade Glioma"
683,0.991278577,151.3568333,https://clinicaltrials.gov/study/NCT00558636,NCT00558636,"Carcinoma, Non-Small-Cell Lung"
684,0.99877472,176.8684988,https://clinicaltrials.gov/study/NCT03776136,NCT03776136,Advanced Melanoma
685,0.999511543,192.8650241,https://clinicaltrials.gov/study/NCT00045136,NCT00045136,Multiple Myeloma and Plasma Cell Neoplasm
686,0.983868698,95.50673915,https://clinicaltrials.gov/study/NCT01404936,NCT01404936,Lymphoma
687,0.998039532,168.3544988,https://clinicaltrials.gov/study/NCT01349036,NCT01349036,Recurrent Glioblastoma
688,0.996207064,156.2432544,https://clinicaltrials.gov/study/NCT01146834,NCT01146834,Multiple Myeloma
689,0.99538065,156.092959,https://clinicaltrials.gov/study/NCT00923234,NCT00923234,Myelodysplastic Syndromes|Acute Myelogenous Leukemia
690,0.999379228,190.6710169,https://clinicaltrials.gov/study/NCT00074334,NCT00074334,Brain and Central Nervous System Tumors
691,0.996299043,158.3527262,https://clinicaltrials.gov/study/NCT00390234,NCT00390234,Fallopian Tube Cancer|Female Reproductive Cancer|Ovarian Carcinosarcoma|Ovarian Sarcoma|Recurrent Ovarian Epithelial Cancer|Recurrent Uterine Sarcoma|Stage III Ovarian Epithelial Cancer|Stage III Uterine Sarcoma|Stage IV Ovarian Epithelial Cancer|Stage IV Uterine Sarcoma|Uterine Carcinosarcoma|Uterine Leiomyosarcoma
692,0.990454475,151.7236181,https://clinicaltrials.gov/study/NCT00758134,NCT00758134,NON-SMALL CELL LUNG CANCER
693,0.999349325,193.9519156,https://clinicaltrials.gov/study/NCT00003334,NCT00003334,Endometrial Cancer|Fallopian Tube Cancer|Ovarian Cancer|Sarcoma
694,0.977463265,78.4549368,https://clinicaltrials.gov/study/NCT01709734,NCT01709734,Prostate Cancer
695,0.999568299,190.1099891,https://clinicaltrials.gov/study/NCT00021034,NCT00021034,Fallopian Tube Cancer|Ovarian Cancer|Primary Peritoneal Cavity Cancer
696,0.997000282,159.0042342,https://clinicaltrials.gov/study/NCT00906334,NCT00906334,Myelodysplastic Syndrome
697,0.998160353,170.8022461,https://clinicaltrials.gov/study/NCT03618134,NCT03618134,Clinical Stage I HPV-Mediated (p16-Positive) Oropharyngeal Carcinoma AJCC (American Joint Committee on Cancer) v8|Clinical Stage II HPV-Mediated (p16-Positive) Oropharyngeal Carcinoma AJCC v8|Clinical Stage III HPV-Mediated (p16-Positive) Oropharyngeal Carcinoma AJCC v8|Human Papillomavirus Positive|Oropharyngeal Squamous Cell Carcinoma|p16 Positive Neoplastic Cells Present|Pathologic Stage I HPV-Mediated (p16-Positive) Oropharyngeal Carcinoma AJCC v8|Pathologic Stage II HPV-Mediated (p16-Positive) Oropharyngeal Carcinoma AJCC v8|Pathologic Stage III HPV-Mediated (p16-Positive) Oropharyngeal Carcinoma AJCC v8
698,0.984764278,105.9265644,https://clinicaltrials.gov/study/NCT00034034,NCT00034034,Colorectal Neoplasms
699,0.998299209,169.6238215,https://clinicaltrials.gov/study/NCT01345201,NCT01345201,Solid Tumors
700,0.997704078,162.1386006,https://clinicaltrials.gov/study/NCT00086801,NCT00086801,Lymphoma
701,0.999475447,189.1663053,https://clinicaltrials.gov/study/NCT00924001,NCT00924001,"Melanoma|Malignant Melanoma|Melanoma, Experimental"
702,0.999556686,182.8809406,https://clinicaltrials.gov/study/NCT02049801,NCT02049801,Adult Acute Minimally Differentiated Myeloid Leukemia (M0)|Adult Acute Monoblastic Leukemia (M5a)|Adult Acute Monocytic Leukemia (M5b)|Adult Acute Myeloblastic Leukemia With Maturation (M2)|Adult Acute Myeloblastic Leukemia Without Maturation (M1)|Adult Acute Myeloid Leukemia With 11q23 (MLL) Abnormalities|Adult Acute Myeloid Leukemia With Del(5q)|Adult Acute Myeloid Leukemia With Inv(16)(p13;q22)|Adult Acute Myeloid Leukemia With t(15;17)(q22;q12)|Adult Acute Myeloid Leukemia With t(16;16)(p13;q22)|Adult Acute Myeloid Leukemia With t(8;21)(q22;q22)|Adult Acute Myelomonocytic Leukemia (M4)|Adult Erythroleukemia (M6a)|Adult Pure Erythroid Leukemia (M6b)|Recurrent Adult Acute Myeloid Leukemia
703,0.994518651,154.0535141,https://clinicaltrials.gov/study/NCT00570401,NCT00570401,Lung Cancer
704,0.994982917,154.4774387,https://clinicaltrials.gov/study/NCT00276601,NCT00276601,Leukemia
705,0.982800197,123.7394299,https://clinicaltrials.gov/study/NCT02296801,NCT02296801,Breast Cancer|Breast Carcinoma|Breast Tumors
706,0.994314455,153.9235906,https://clinicaltrials.gov/study/NCT01521936,NCT01521936,Adult Acute Megakaryoblastic Leukemia (M7)|Adult Acute Monoblastic Leukemia (M5a)|Adult Acute Monocytic Leukemia (M5b)|Adult Acute Myeloblastic Leukemia With Maturation (M2)|Adult Acute Myeloblastic Leukemia Without Maturation (M1)|Adult Acute Myeloid Leukemia With 11q23 (MLL) Abnormalities|Adult Acute Myeloid Leukemia With Del(5q)|Adult Acute Myeloid Leukemia With Inv(16)(p13;q22)|Adult Acute Myeloid Leukemia With t(16;16)(p13;q22)|Adult Acute Myeloid Leukemia With t(8;21)(q22;q22)|Adult Acute Myelomonocytic Leukemia (M4)|Adult Erythroleukemia (M6a)|Adult Pure Erythroid Leukemia (M6b)|Untreated Adult Acute Myeloid Leukemia
707,0.993178095,154.0370485,https://clinicaltrials.gov/study/NCT00395434,NCT00395434,Tumors
708,0.94793188,41.16867118,https://clinicaltrials.gov/study/NCT00984334,NCT00984334,Chronic Pain|Opioid Induced Constipation
709,0.974499355,87.65421757,https://clinicaltrials.gov/study/NCT04208334,NCT04208334,Cancer Cachexia|Head and Neck Cancer|Head and Neck Neoplasms
710,0.999294191,188.635341,https://clinicaltrials.gov/study/NCT04958434,NCT04958434,Locally Advanced or Metastatic Cancers|Metastatic Human Papillomavirus-Related Malignant Neoplasm
711,0.995158691,156.4613158,https://clinicaltrials.gov/study/NCT01496534,NCT01496534,Solid Tumors|Bladder Cancer
712,0.990544312,151.8472067,https://clinicaltrials.gov/study/NCT01783834,NCT01783834,Previous Treated Metastatic Non-small Cell Lung Cancer
713,0.999421315,184.5136248,https://clinicaltrials.gov/study/NCT02095834,NCT02095834,Recurrent Plasma Cell Myeloma|Refractory Plasma Cell Myeloma
714,0.995466577,157.5957264,https://clinicaltrials.gov/study/NCT03748134,NCT03748134,Esophageal Squamous Cell Carcinoma
715,0.674821755,5.740132202,https://clinicaltrials.gov/study/NCT04255134,NCT04255134,Rheumatoid Arthritis
716,0.998564282,173.4712209,https://clinicaltrials.gov/study/NCT00005634,NCT00005634,"Leukemia|Lymphoma|Multiple Myeloma and Plasma Cell Neoplasm|Prostate Cancer|Small Intestine Cancer|Unspecified Adult Solid Tumor, Protocol Specific"
717,0.997947393,165.3270013,https://clinicaltrials.gov/study/NCT00687934,NCT00687934,Solid Tumors
718,0.995122788,156.4308193,https://clinicaltrials.gov/study/NCT00750334,NCT00750334,Myelodysplastic Syndromes
719,0.995121662,156.5432944,https://clinicaltrials.gov/study/NCT00125034,NCT00125034,Neoplasm Metastasis|Colorectal Cancer
720,0.865714952,12.35189888,https://clinicaltrials.gov/study/NCT03430934,NCT03430934,Skin Cancer
721,0.816929623,8.792919656,https://clinicaltrials.gov/study/NCT03990701,NCT03990701,Primary Aldosteronism|Primary Aldosteronism Due to Aldosterone Producing Adenoma
722,0.99382224,153.1323526,https://clinicaltrials.gov/study/NCT00944801,NCT00944801,Glioblastoma
723,0.991331142,152.5809083,https://clinicaltrials.gov/study/NCT03209401,NCT03209401,"Solid Tumor, Adult|Homologous Recombination Deficiency"
724,0.997117608,161.3853704,https://clinicaltrials.gov/study/NCT02395601,NCT02395601,B-Cell Lymphoma
725,0.978756844,90.38580064,https://clinicaltrials.gov/study/NCT01152801,NCT01152801,Metastatic Renal Cell Carcinoma
726,0.96787104,63.25888193,https://clinicaltrials.gov/study/NCT02196701,NCT02196701,Psoriasis
727,0.983278996,104.109791,https://clinicaltrials.gov/study/NCT00609401,NCT00609401,Metastatic Disease|Renal Cell Carcinoma
728,0.996743123,157.2624868,https://clinicaltrials.gov/study/NCT00658801,NCT00658801,Pancreatic Cancer
729,0.997891594,166.6985021,https://clinicaltrials.gov/study/NCT00354601,NCT00354601,Fallopian Tube Cancer|Ovarian Cancer|Peritoneal Cavity Cancer
730,0.998777429,177.2300338,https://clinicaltrials.gov/study/NCT00825201,NCT00825201,"Ovarian Cancer|Peritoneal Cavity Cancer|Unspecified Adult Solid Tumor, Protocol Specific"
731,0.995855665,155.5460418,https://clinicaltrials.gov/study/NCT02485834,NCT02485834,Adenocarcinoma of the Gastroesophageal Junction|Gastric Adenocarcinoma|Gastric Cancer
732,0.998676404,185.4205981,https://clinicaltrials.gov/study/NCT03572634,NCT03572634,Chronic Lymphocytic Leukemia|CLL|SLL|Small Lymphocytic Lymphoma
733,0.955291903,41.09347413,https://clinicaltrials.gov/study/NCT01506934,NCT01506934,Advanced or Metastatic Solid Tumors
734,0.987039097,137.029694,https://clinicaltrials.gov/study/NCT01523834,NCT01523834,Diffuse Large B-cell Lymphoma
735,0.99129207,151.3084463,https://clinicaltrials.gov/study/NCT00885534,NCT00885534,Melanoma|Skin Cancer
736,0.922089444,23.26646047,https://clinicaltrials.gov/study/NCT02453334,NCT02453334,Cancer and Chemotherapy Related Anemia
737,0.998272026,176.2259917,https://clinicaltrials.gov/study/NCT00004934,NCT00004934,Fallopian Tube Cancer|Ovarian Cancer|Primary Peritoneal Cavity Cancer
738,0.959451949,39.22305413,https://clinicaltrials.gov/study/NCT01258634,NCT01258634,Osteosarcoma|Lung Metastases
739,0.920527195,26.74713901,https://clinicaltrials.gov/study/NCT01454934,NCT01454934,Non-Small Cell Lung Cancer (NSCLC)
740,0.532521323,2.931757955,https://clinicaltrials.gov/study/NCT04162834,NCT04162834,Kidney Cancer
741,0.998526543,173.5545197,https://clinicaltrials.gov/study/NCT04851834,NCT04851834,Advanced Solid Tumor|Platinum-Resistant Ovarian Cancer|Platinum-Resistant Urothelial Carcinoma|High-grade Glioma
742,0.998223145,166.9114389,https://clinicaltrials.gov/study/NCT00002534,NCT00002534,Leukemia
743,0.960008224,43.57525658,https://clinicaltrials.gov/study/NCT00216034,NCT00216034,Gastric Cancer
744,0.986787967,150.1555957,https://clinicaltrials.gov/study/NCT00721734,NCT00721734,Multiple Myeloma|Renal Insufficiency
745,0.953947936,45.13786067,https://clinicaltrials.gov/study/NCT02744534,NCT02744534,Prostatic Neoplasms
746,0.965584843,49.47596116,https://clinicaltrials.gov/study/NCT00576901,NCT00576901,Breast Cancer
747,0.989954675,150.6102938,https://clinicaltrials.gov/study/NCT03117101,NCT03117101,Advanced Solid Tumors
748,0.982686722,101.3265676,https://clinicaltrials.gov/study/NCT00030901,NCT00030901,Precancerous/Nonmalignant Condition|Prostate Cancer
749,0.98988925,150.1234478,https://clinicaltrials.gov/study/NCT00190528,NCT00190528,Cervical Neoplasms
750,0.999570211,185.0485518,https://clinicaltrials.gov/study/NCT01653028,NCT01653028,Myxofibrosarcoma|Recurrent Adult Soft Tissue Sarcoma|Recurrent Leiomyosarcoma|Recurrent Liposarcoma|Recurrent Malignant Peripheral Nerve Sheath Tumor|Recurrent Undifferentiated Pleomorphic Sarcoma|Stage III Soft Tissue Sarcoma AJCC v7|Stage IV Soft Tissue Sarcoma AJCC v7
751,0.957445618,52.34005634,https://clinicaltrials.gov/study/NCT00444041,NCT00444041,Metastatic Colorectal Cancer
752,0.993969803,153.6575147,https://clinicaltrials.gov/study/NCT00320541,NCT00320541,Breast Cancer
753,0.596197222,2.441254715,https://clinicaltrials.gov/study/NCT01909141,NCT01909141,Polycystic Ovary Syndrome|Infertility
754,0.997777795,171.6651088,https://clinicaltrials.gov/study/NCT01491841,NCT01491841,Non-Hodgkin's Lymphoma
755,0.995727283,156.3205666,https://clinicaltrials.gov/study/NCT00910741,NCT00910741,Locally Advanced and Metastatic Pancreatic Cancer
756,0.986802087,139.2533504,https://clinicaltrials.gov/study/NCT00436241,NCT00436241,Gastric Cancer
757,0.974864325,80.12295262,https://clinicaltrials.gov/study/NCT03690141,NCT03690141,Castrate-resistant Prostate Cancer (CRPC)
758,0.997643072,166.5716469,https://clinicaltrials.gov/study/NCT00068341,NCT00068341,Breast Cancer
759,0.982649453,91.72355603,https://clinicaltrials.gov/study/NCT00115141,NCT00115141,Warts
760,0.999068457,190.8172196,https://clinicaltrials.gov/study/NCT00329641,NCT00329641,"Ciliary Body and Choroid Melanoma, Medium/Large Size|Extraocular Extension Melanoma|Iris Melanoma|Metastatic Intraocular Melanoma|Recurrent Intraocular Melanoma"
761,0.999304031,192.2455887,https://clinicaltrials.gov/study/NCT02020941,NCT02020941,Refractory Multiple Myeloma
762,0.946454755,31.57645304,https://clinicaltrials.gov/study/NCT02670941,NCT02670941,Chemotherapy Symptoms
763,0.996212966,157.3409188,https://clinicaltrials.gov/study/NCT00003041,NCT00003041,Breast Cancer
764,0.998337348,172.7492714,https://clinicaltrials.gov/study/NCT04256941,NCT04256941,Anatomic Stage IV Breast Cancer AJCC v8|Metastatic Breast Carcinoma|Prognostic Stage IV Breast Cancer AJCC v8
765,0.997296704,160.3528024,https://clinicaltrials.gov/study/NCT00761241,NCT00761241,Pancreatic Cancer
766,0.964112857,57.8294433,https://clinicaltrials.gov/study/NCT02357836,NCT02357836,Non-small Cell Lung Cancer
767,0.991018546,151.1910948,https://clinicaltrials.gov/study/NCT05382936,NCT05382936,Advanced Solid Tumor
768,0.834125436,13.46248623,https://clinicaltrials.gov/study/NCT01198236,NCT01198236,Invasive Fungal Infection
769,0.980273058,122.3299877,https://clinicaltrials.gov/study/NCT00455936,NCT00455936,Lung Cancer
770,0.996531002,154.0216086,https://clinicaltrials.gov/study/NCT00085436,NCT00085436,Kidney Cancer
771,0.989677854,150.161832,https://clinicaltrials.gov/study/NCT04305236,NCT04305236,Breast Neoplasm|Hormone Receptor Positive Breast Carcinoma
772,0.992544002,153.8776392,https://clinicaltrials.gov/study/NCT00669136,NCT00669136,"Hepatocellular Carcinoma|Hepatoma|Liver Cancer, Adult|Liver Cell Carcinoma|Liver Cell Carcinoma, Adult|Cancer of Liver|Cancer of the Liver|Cancer, Hepatocellular|Hepatic Cancer|Hepatic Neoplasms|Hepatocellular Cancer|Liver Cancer|Neoplasms, Hepatic|Neoplasms, Liver"
773,0.999394989,195.1767915,https://clinicaltrials.gov/study/NCT02798536,NCT02798536,Mesothelioma
774,0.993364641,153.1945995,https://clinicaltrials.gov/study/NCT00936936,NCT00936936,Testicular Cancer
775,0.997866291,169.3727649,https://clinicaltrials.gov/study/NCT01120236,NCT01120236,Prostate Adenocarcinoma|Recurrent Prostate Carcinoma|Stage IV Prostate Cancer
776,0.992855722,152.3987827,https://clinicaltrials.gov/study/NCT01926236,NCT01926236,Biliary Tract Cancer|Gallbladder Cancer|Cholangiocarcinoma|Ampullary Cancer
777,0.995990658,155.0891593,https://clinicaltrials.gov/study/NCT01425736,NCT01425736,Head and Neck Squamous Cell Carcinoma
778,0.986894362,150.344696,https://clinicaltrials.gov/study/NCT02064036,NCT02064036,Adenocarcinoma of the Prostate
779,0.996919462,162.1953518,https://clinicaltrials.gov/study/NCT00770536,NCT00770536,Cancer|Carcinoma|Fallopian Tube Cancer|Gynecological Malignancies|Metastases|Oncology|Ovarian Cancer|Solid Tumors|Tumors
780,0.978616447,95.40811486,https://clinicaltrials.gov/study/NCT02101736,NCT02101736,NF1|Neurofibromatosis|Plexiform Neurofibromas
781,0.995034952,155.7196149,https://clinicaltrials.gov/study/NCT02236936,NCT02236936,Squamous Cell Carcinoma of the Hypopharynx Stage III|Squamous Cell Carcinoma of the Hypopharynx Stage IV|Laryngeal Squamous Cell Carcinoma Stage III|Laryngeal Squamous Cell Carcinoma Stage IV|Oropharyngeal Squamous Cell Carcinoma Stage III|Oropharyngeal Squamous Cell Carcinoma Stage IV|Squamous Cell Carcinoma of the Oral Cavity Stage III|Squamous Cell Carcinoma of the Oral Cavity Stage IV|Locally Advanced Malignant Neoplasm
782,0.942233403,32.69869677,https://clinicaltrials.gov/study/NCT00110136,NCT00110136,Breast Cancer|Hot Flashes
783,0.989110871,150.62986,https://clinicaltrials.gov/study/NCT01658436,NCT01658436,Pancreatic Neuroendocrine Tumors (pNET)
784,0.988485538,150.9164351,https://clinicaltrials.gov/study/NCT02105636,NCT02105636,Squamous Cell Carcinoma of the Head and Neck
785,0.997285018,164.1166834,https://clinicaltrials.gov/study/NCT02343536,NCT02343536,"Lymphoma, Large B-Cell, Diffuse|Lymphoma, Follicular"
786,0.984231222,146.4315983,https://clinicaltrials.gov/study/NCT04561336,NCT04561336,Metastatic Colorectal Cancer|RAS Wild Type
787,0.998562574,174.6470021,https://clinicaltrials.gov/study/NCT00026936,NCT00026936,Neoplasm
788,0.998994369,182.5148219,https://clinicaltrials.gov/study/NCT00602836,NCT00602836,Leukemia|Lymphoma
789,0.88027989,16.35191046,https://clinicaltrials.gov/study/NCT01853423,NCT01853423,Facial Angiofibroma
790,0.999225748,182.1543211,https://clinicaltrials.gov/study/NCT01247623,NCT01247623,Malignant Melanoma
791,0.997921788,163.1678231,https://clinicaltrials.gov/study/NCT01498328,NCT01498328,Glioblastoma|Small Cell Glioblastoma|Giant Cell Glioblastoma|Gliosarcoma|Glioblastoma With Oligodendroglial Component|Recurrent Glioblastoma|Relapsed Glioblastoma
792,0.994570408,153.7323982,https://clinicaltrials.gov/study/NCT01042028,NCT01042028,Pancreatic Cancer
793,0.989449851,151.4408656,https://clinicaltrials.gov/study/NCT00096941,NCT00096941,Solid Cancers
794,0.999645786,189.7894876,https://clinicaltrials.gov/study/NCT00003541,NCT00003541,Lymphoma
795,0.967303964,70.97342123,https://clinicaltrials.gov/study/NCT00532441,NCT00532441,Hepatocellular Carcinoma
796,0.999297395,185.4612908,https://clinicaltrials.gov/study/NCT00016341,NCT00016341,Endometrial Cancer
797,0.940778284,33.44114852,https://clinicaltrials.gov/study/NCT01360541,NCT01360541,Barrett Oesophagus|Low Grade Dysplasia
798,0.991406328,151.9358087,https://clinicaltrials.gov/study/NCT00790036,NCT00790036,Diffuse Large B-cell Lymphoma
799,0.999653365,192.2646719,https://clinicaltrials.gov/study/NCT01237236,NCT01237236,Advanced Solid Tumor|Lymphomas
800,0.969345831,74.88371573,https://clinicaltrials.gov/study/NCT00311636,NCT00311636,Breast Cancer
801,0.999831789,180.3066487,https://clinicaltrials.gov/study/NCT00010036,NCT00010036,Brain and Central Nervous System Tumors
802,0.990935543,151.7618732,https://clinicaltrials.gov/study/NCT00033436,NCT00033436,Bladder Cancer
803,0.963693713,44.66206466,https://clinicaltrials.gov/study/NCT03413436,NCT03413436,Esophageal Cancer
804,0.999196495,189.6458406,https://clinicaltrials.gov/study/NCT00031941,NCT00031941,"Lymphoma|Small Intestine Cancer|Unspecified Adult Solid Tumor, Protocol Specific"
805,0.986623411,150.2774431,https://clinicaltrials.gov/study/NCT00336141,NCT00336141,Colorectal Cancer
806,0.997923582,165.8027696,https://clinicaltrials.gov/study/NCT02482441,NCT02482441,Advanced Relapsed Tumors|Refractory Solid Tumors
807,0.99883256,172.3480093,https://clinicaltrials.gov/study/NCT00005641,NCT00005641,Chronic Myeloproliferative Disorders|Graft Versus Host Disease|Leukemia|Multiple Myeloma and Plasma Cell Neoplasm|Myelodysplastic Syndromes
808,0.953068847,44.22205003,https://clinicaltrials.gov/study/NCT01381341,NCT01381341,Advanced Solid Tumors
809,0.984167401,93.34878722,https://clinicaltrials.gov/study/NCT01117441,NCT01117441,Leukemia
810,0.985811591,150.0208312,https://clinicaltrials.gov/study/NCT00971841,NCT00971841,Esophageal Cancer
811,0.981396601,127.5628761,https://clinicaltrials.gov/study/NCT00619541,NCT00619541,Hepatocellular Carcinoma
812,0.999495304,184.6206575,https://clinicaltrials.gov/study/NCT04424641,NCT04424641,Locally Advanced or Metastatic Solid Tumor(s)|Prostate Cancer|Esophageal Cancer|Triple Negative Breast Cancer (TNBC)|Squamous Cell Carcinoma of Head and Neck (SCCHN)|Non-small Cell Lung Cancer (NSCLC)|Bladder Cancer|Uterine Cancer
813,0.998784907,175.5195886,https://clinicaltrials.gov/study/NCT00041041,NCT00041041,Primary Peritoneal Cavity Cancer|Recurrent Ovarian Epithelial Cancer
814,0.921294634,20.79829155,https://clinicaltrials.gov/study/NCT02470741,NCT02470741,Leiomyoma|Uterine Fibroids
815,0.9929585,152.5748268,https://clinicaltrials.gov/study/NCT03988036,NCT03988036,Breast Cancer
816,0.947148697,38.05821442,https://clinicaltrials.gov/study/NCT02074436,NCT02074436,Hematological Malignancies|Thrombocytopenia
817,0.875460455,14.39650636,https://clinicaltrials.gov/study/NCT01012336,NCT01012336,Chemotherapy-Induced Nausea and Vomiting|Ovarian Cancer
818,0.985977784,134.2490283,https://clinicaltrials.gov/study/NCT01759836,NCT01759836,Prostatic Neoplasms
819,0.933922963,26.87985341,https://clinicaltrials.gov/study/NCT00580736,NCT00580736,Port Wine Stain|Nevus of Ota|Tattoos|Scars|Acne|Hypertrichosis|Sebaceous Gland Diseases
820,0.999051598,187.7031481,https://clinicaltrials.gov/study/NCT00119236,NCT00119236,"Unspecified Adult Solid Tumor, Protocol Specific"
821,0.887321871,17.71074407,https://clinicaltrials.gov/study/NCT00140036,NCT00140036,Colorectal Neoplasms
822,0.994780131,154.1163134,https://clinicaltrials.gov/study/NCT00064636,NCT00064636,Advanced Non-Small Cell Lung Cancer|Other Solid Tumors
823,0.980263427,86.17496238,https://clinicaltrials.gov/study/NCT00563836,NCT00563836,Ovarian Cancer|Epithelial Ovarian Cancer
824,0.998169482,169.385931,https://clinicaltrials.gov/study/NCT00041236,NCT00041236,Sarcoma
825,0.912119014,20.9173267,https://clinicaltrials.gov/study/NCT01310036,NCT01310036,Non-Squamous Non-Small Cell Lung Cancer
826,0.962215159,55.70467017,https://clinicaltrials.gov/study/NCT01276236,NCT01276236,Kaposi's Sarcoma
827,0.992392722,152.0277191,https://clinicaltrials.gov/study/NCT01633541,NCT01633541,Laryngeal Cancer
828,0.972201307,65.85057941,https://clinicaltrials.gov/study/NCT00698841,NCT00698841,Advanced Cancer
829,0.5610789,4.135356802,https://clinicaltrials.gov/study/NCT00888641,NCT00888641,Kidney Neoplasm
830,0.999779424,196.6752677,https://clinicaltrials.gov/study/NCT00609141,NCT00609141,"Recurrent Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor|Unspecified Childhood Solid Tumor, Protocol Specific"
831,0.98339264,143.6955037,https://clinicaltrials.gov/study/NCT00063141,NCT00063141,Colorectal Cancer
832,0.938764223,34.46827689,https://clinicaltrials.gov/study/NCT06184841,NCT06184841,Hepatic Arterial Infusion Chemotherapy|Liver Metastases|Esophageal Squamous Cell Carcinoma
833,0.887626704,18.55565134,https://clinicaltrials.gov/study/NCT02622841,NCT02622841,Neoplasm Metastasis
834,0.987461101,150.1668359,https://clinicaltrials.gov/study/NCT01161836,NCT01161836,Advanced Solid Tumors
835,0.98923504,150.7272581,https://clinicaltrials.gov/study/NCT02850536,NCT02850536,Liver Metastases
836,0.76695086,7.363830021,https://clinicaltrials.gov/study/NCT01468636,NCT01468636,Genital Warts|HPV
837,0.993413478,151.6667277,https://clinicaltrials.gov/study/NCT02243436,NCT02243436,CLASSICAL HODGKIN LYMPHOMA
838,0.999543661,188.3665481,https://clinicaltrials.gov/study/NCT04158141,NCT04158141,Pleural Biphasic Mesothelioma|Pleural Epithelioid Mesothelioma|Stage I Pleural Malignant Mesothelioma AJCC v8|Stage IA Pleural Malignant Mesothelioma AJCC v8|Stage IB Pleural Malignant Mesothelioma AJCC v8|Stage II Pleural Malignant Mesothelioma AJCC v8|Stage IIIA Pleural Malignant Mesothelioma AJCC v8
839,0.997492656,161.8212541,https://clinicaltrials.gov/study/NCT02262741,NCT02262741,Squamous Cell Carcinoma of the Head and Neck
840,0.995576035,155.826962,https://clinicaltrials.gov/study/NCT01993641,NCT01993641,Myelodysplastic Syndrome|MDS
841,0.993296677,153.1711006,https://clinicaltrials.gov/study/NCT02700841,NCT02700841,Plasma Cell Myeloma
842,0.998831299,191.792205,https://clinicaltrials.gov/study/NCT02379741,NCT02379741,Neoplasms|Solid Tumors
843,0.996833086,158.6614225,https://clinicaltrials.gov/study/NCT00001341,NCT00001341,Neoplasm
844,0.992074125,151.6547567,https://clinicaltrials.gov/study/NCT03980041,NCT03980041,Bladder Cancer|Urothelial Carcinoma|Solid Tumor|Advanced Cancer
845,0.998701092,183.9898284,https://clinicaltrials.gov/study/NCT00004141,NCT00004141,Melanoma (Skin)
846,0.700540648,4.514014252,https://clinicaltrials.gov/study/NCT00051441,NCT00051441,Stomatitis|Radiation Effects
847,0.995090062,153.767123,https://clinicaltrials.gov/study/NCT03083041,NCT03083041,"Carcinoma, Non-Small-Cell Lung"
