Name,Risk,Return
1557,0.027259018,61.89221032
1558,0.052361883,38.98682832
1559,0.033361982,49.42978603
1560,0.004036233,53.11689778
1561,0.095743928,70.7649402
1562,0.019395422,51.13833405
1563,0.239424075,60.72326616
1564,0.061539351,79.04677334
1565,0.000775503,71.20963665
1566,0.001834305,54.09296676
1567,0.003416713,93.54874633
1568,0.067515084,54.5817595
1569,0.002377135,63.46067071
1570,0.004560551,63.7185867
1571,0.042387056,71.13921572
1572,0.145254013,92.88144333
1573,0.002560306,41.99972323
1574,0.012349053,50.67324361
1575,0.002836433,52.43884766
1576,0.003589489,78.60552774
1577,0.012935017,67.78988357
1578,0.004035353,54.75949574
1579,0.030909821,48.46762672
1580,0.011901332,47.06786106
1581,0.011531405,44.08331927
1582,0.312893714,57.76284419
1583,0.017954915,87.75135714
1584,0.011002825,63.71572306
1585,0.05112049,67.87836055
1586,0.000668255,52.34765707
1587,0.001885954,78.63649856
1588,0.106894633,39.3307286
1589,0.001777162,47.60582589
1590,0.000664689,48.45164038
1591,0.030704436,69.00857023
1592,0.22254444,61.06393247
1593,0.005274674,49.36507122
1594,0.002218072,56.10740005
1595,0.00772826,58.36056153
1596,0.265681715,72.25020281
1597,0.137299225,77.38019527
1598,0.065135429,57.66281396
1599,0.013979004,56.41471306
1600,0.120734264,38.11562436
1601,0.021517402,79.30940545
1602,0.024844887,77.40987905
1603,0.347506112,70.14454558
1604,0.000322731,57.46996476
1605,0.033401072,83.95144559
1606,0.110319943,59.91951191
1607,0.011050874,105.1422515
1608,0.003249186,47.11880051
1609,0.012061599,66.73090088
1610,0.004909525,59.16592221
1611,0.000688567,58.15798181
1612,0.007719761,63.78253859
1613,0.051321281,96.4767884
1614,0.005187857,47.99081781
1615,0.001501827,42.21070824
1616,0.005959207,78.06886515
1617,0.010488938,45.52319979
1618,0.004060426,67.49658592
1619,0.146019333,79.57524807
1620,0.004408242,64.78712344
1621,0.190441803,46.1309272
1622,0.007269088,87.4054975
1623,0.000404268,64.72042625
1624,0.010723343,69.08070563
1625,0.014406322,47.00882304
1626,0.020517441,60.15071086
1627,0.00279495,73.99281094
1628,0.001785041,46.59067116
1629,0.001128804,61.03059062
1630,0.039809403,57.85651688
1631,0.004979788,69.18033871
1632,0.001315903,67.95284781
1633,0.000888641,55.39408535
1634,0.020035034,51.19633104
1635,0.003074937,99.99181931
1636,0.000539964,78.08910636
1637,0.001819062,55.84700183
1638,0.035461053,75.42410492
1639,0.00159954,81.50408723
1640,0.005947478,50.60565598
1641,0.395072148,84.90038102
1642,0.000373282,74.4575787
1643,0.008038003,59.34419937
1644,0.002717581,63.99122453
1645,0.000690373,57.41702433
1646,0.00608346,46.06233648
1647,0.002197855,53.23129929
1648,0.003960625,62.2556398
1649,0.003084652,83.77603831
1650,0.023019528,58.5503663
1651,0.019219756,82.84581138
1652,0.071024296,59.1718824
1653,0.001479399,77.03347755
1654,0.010161973,61.64822444
1655,0.013780658,78.99560859
1656,0.001427045,64.30163685
1657,0.019157104,59.51747387
1658,0.007166305,44.20138022
1659,0.01394074,61.06191781
1660,0.008986263,74.13257708
1661,0.000442821,51.54097553
1662,0.047375633,57.3135359
1663,0.002735617,65.90792675
1664,0.044297518,61.72369811
1665,0.094663632,73.66540768
1666,0.011758209,65.39833692
1667,0.027203197,66.10088413
1668,0.102013351,49.95559338
1669,0.009146251,52.87438037
1670,0.010939522,70.629126
1671,0.001134211,82.93719132
1672,0.020918795,41.89502346
1673,0.001126002,53.030852
1674,0.00547086,73.29939765
1675,0.015264009,86.34274264
1676,0.180090724,67.10532438
1677,0.210226248,57.41907236
1678,0.00271503,53.89119197
1679,0.00073128,70.75281103
1680,0.013875812,64.25145956
1681,0.002888879,62.36541028
1682,0.012133042,65.01393615
1683,0.042491033,60.20950489
1684,0.025056057,56.82265095
1685,0.047618929,85.3055911
1686,0.002923475,62.13335819
1687,0.001158554,72.29959136
1688,0.090153333,91.62702333
1689,0.001261347,48.53452372
1690,0.005824336,80.89463276
1691,0.003966984,52.62780415
1692,0.007659824,45.37286637
1693,0.001563232,80.37836453
1694,0.018616694,94.51516897
1695,0.022262898,64.6176985
1696,0.001370863,77.09923773
1697,0.00205191,62.80340623
1698,0.002816482,103.615715
1699,0.000480105,47.45362509
1700,0.006808446,79.38777273
1701,0.000782613,66.93968913
1702,0.037132103,51.71769549
1703,0.019801982,67.40834388
1704,0.018767623,52.49640733
1705,0.009826713,64.93396163
1706,0.00160582,76.89407664
1707,0.002596563,90.53243484
1708,0.165849804,84.54712197
1709,0.01396135,109.2409088
1710,0.2319032,36.47205542
1711,0.007091902,92.36851272
1712,0.180754764,48.71279234
1713,0.009833097,69.29860471
1714,0.001043804,51.19356151
1715,0.001143975,47.36230334
1716,0.000768181,56.30140494
1717,0.003630847,79.01319283
1718,0.007169911,35.24767928
1719,0.014671733,69.52432803
1720,0.009617965,75.41287957
1721,0.002496672,70.13017163
1722,0.281825606,57.31926822
1723,0.023496733,87.03169235
1724,0.018014304,67.12549522
1725,0.011281616,76.31363225
1726,0.000341234,68.39824865
1727,0.002892305,74.94007849
1728,0.001238328,74.74105212
1729,0.004262149,79.29296151
1730,0.046725622,70.39527001
1731,0.006142069,109.3356486
1732,0.008647424,41.21207322
1733,0.017566475,105.8704557
1734,0.038242276,65.84321276
1735,0.041390617,54.64849865
1736,0.015068825,66.07217006
1737,0.178240581,58.31968505
1738,0.027414719,42.0948085
1739,0.03036815,72.8074479
1740,0.181188951,77.46497646
1741,0.001556987,49.70757363
1742,0.016859528,70.79796674
1743,0.006606015,108.1098739
1744,0.103273122,53.82397392
1745,0.002589075,62.15768016
1746,0.02486875,87.97013165
1747,0.008042498,71.90249386
1748,0.001178043,51.72591258
1749,0.003318702,59.46915703
1750,0.003706506,88.69932965
1751,0.015482998,72.0483476
1752,0.019742424,78.04026979
1753,0.00500078,68.66793354
1754,0.001759036,63.18626067
1755,0.002589987,85.38364938
1756,0.005078571,72.10335577
1757,0.271171391,70.25028797
1758,0.064008738,58.13612539
1759,0.001212698,71.00327802
1760,0.000604326,74.03863383
1761,0.004957498,35.61272723
1762,0.010645511,112.3615058
1763,0.001628969,57.04084883
1764,0.004325685,62.18846083
1765,0.000811976,70.07771987
1766,0.026862526,45.17118435
1767,0.034110394,49.58695418
1768,0.007294589,43.64926784
1769,0.013681345,47.74958702
1770,0.0023637,67.24983203
1771,0.161304607,69.88381199
1772,0.036951665,41.79751787
1773,0.000514619,63.32885529
1774,0.00124702,93.82408402
1775,0.037315166,60.37705153
1776,0.006335742,96.04647827
1777,0.008128168,83.26357787
1778,0.046444534,93.71883263
1779,0.00780682,71.95865187
1780,0.004665843,67.33675422
1781,0.006297476,69.11842508
1782,0.039924589,63.61729664
1783,0.000438963,61.82274241
1784,0.017826722,60.71123764
1785,0.177817832,95.83756692
1786,0.001278963,102.7471697
1787,0.002710701,51.82957616
1788,0.053315003,47.44345748
1789,0.142989981,105.7470113
1790,0.004732988,60.45503562
1791,0.001218997,59.29604803
1792,0.004283066,86.74068207
1793,0.131649985,90.13157465
1794,0.001877905,51.2190821
1795,0.002039259,73.93375469
1796,0.005258807,51.1421523
1797,0.006814967,50.14720324
1798,0.006625282,75.64000888
1799,0.024920286,69.56089702
1800,0.001278694,59.60403219
1801,0.020849157,59.18725618
1802,0.015289698,75.6257397
1803,0.012440457,55.2423709
1804,0.011049056,70.27532645
1805,0.021626057,54.86320751
1806,0.002539628,80.9435712
1807,0.001719861,71.94730509
1808,0.001180826,59.94727052
1809,0.004784514,79.10386882
1810,0.009611961,56.64979503
1811,0.001855347,65.53644025
1812,0.01660937,59.34106011
1813,0.000589868,53.34759389
1814,0.040527077,60.48102596
1815,0.000795813,53.93935181
1816,0.00256252,42.10380277
1817,0.00210115,68.39202768
1818,0.002753507,66.28976219
1819,0.041447354,102.6997647
1820,0.001460521,82.08101589
1821,0.001291133,53.97274038
1822,0.256486856,82.70614812
1823,0.001030933,85.84648529
1824,0.01123739,97.1208686
1825,0.003771637,67.05173269
1826,0.002148697,83.69172761
1827,0.018644046,69.29179268
1828,0.000160996,89.01611108
1829,0.116051254,70.02772058
1830,0.002712956,63.56174776
1831,0.00939349,75.31382152
1832,0.001110724,79.37192217
1833,0.011063623,52.77210393
1834,0.007954272,58.96270634
1835,0.002734335,76.81564567
1836,0.042338149,71.42897999
1837,0.002710042,73.31467556
1838,0.004311362,69.5359204
1839,0.015953236,47.30282883
1840,0.00375966,77.37359735
1841,0.003939113,45.19599284
1842,0.010146957,43.32735471
1843,0.100811429,60.99072587
1844,0.003607115,85.05851565
1845,0.007007354,46.69624665
1846,0.049363412,65.89611451
1847,0.008819875,54.66142872
1848,0.004642526,58.60250516
1849,0.000645529,57.39145028
1850,0.006227116,70.7458653
1851,0.001879108,54.52050043
1852,0.031287736,90.28173042
1853,0.006191788,66.39731589
1854,0.124660492,51.571383
1855,0.002317465,77.84534023
1856,0.018369139,101.5369704
1857,0.011647268,59.8663637
1858,0.026421161,64.45268499
1859,0.014985896,51.52124762
1860,0.026602309,71.52373093
1861,0.003420902,70.96048816
1862,0.001930908,88.31706548
1863,0.004458798,53.68531419
1864,0.015493345,58.61056052
1865,0.015062128,63.45128772
1866,0.008651681,62.92866788
1867,0.224292123,50.22583364
1868,0.009894252,65.08559618
1869,0.007076001,52.81249527
1870,0.001108687,93.42393418
1871,0.095002476,54.03648334
1872,0.013534472,57.59820369
1873,0.073955662,72.22228457
1874,0.00101498,59.38317057
1875,0.007390949,85.11732903
1876,0.005449674,60.4743004
1877,0.00311357,62.68103967
1878,0.006075272,56.92136592
1879,0.007718065,50.98092486
1880,0.004699373,64.44710593
1881,0.00071322,69.55099252
1882,0.001647452,71.42733255
1883,0.006486134,57.94269475
1884,0.002586922,72.25066693
1885,0.000621575,55.41132344
1886,0.000590642,47.72125069
1887,0.007223703,46.59000442
1888,0.001524806,68.27343228
1889,0.053771294,79.61374879
1890,0.003847393,70.576504
1891,0.000162531,64.3077001
1892,0.014893252,57.58580704
1893,0.005671514,80.79131618
1894,0.002132716,78.75673781
1895,0.011655415,73.6215284
1896,0.019560542,73.45506411
1897,0.100091931,64.76377619
1898,0.035854187,86.00786671
1899,0.015372334,82.87166366
1900,0.002052122,65.52171017
1901,0.000535998,66.56533104
1902,0.002687054,38.89786418
1903,0.000915313,61.79331111
1904,0.003752359,42.79823366
1905,0.008607385,48.84848386
1906,0.012085133,53.10273713
1907,0.001955596,96.80100627
1908,0.000192157,50.99452793
1909,0.001289345,100.7263145
1910,0.0041536,74.36894976
1911,0.007149665,69.43897522
1912,0.001976002,55.60141613
1913,0.039576832,78.88926883
1914,0.014062758,68.70289025
1915,0.002404474,48.4665329
1916,0.00557172,60.78159337
1917,0.002272315,36.86676258
1918,0.011145673,53.04679812
1919,0.004467845,57.47309073
1920,0.010603317,58.96955659
1921,0.000765889,57.96694785
1922,0.017718618,62.55759999
1923,0.029347272,63.69676792
1924,0.004611614,87.95370999
1925,0.02137806,85.66531278
1926,0.009132272,50.5704357
1927,0.01578715,39.44719673
1928,0.008646877,57.40312721
1929,0.016166491,57.76168512
1930,0.003402912,45.9435903
1931,0.004488091,54.47872418
1932,0.013833135,67.04557298
1933,0.001746766,66.64940232
1934,0.000443694,66.82839092
1935,0.005379147,60.76583799
1936,0.002623655,54.30917268
1937,0.106816858,96.70812421
1938,0.008073344,59.69514834
1939,0.035478143,68.8304566
1940,0.007920184,54.08389155
1941,0.001440013,82.27253375
1942,0.018186208,56.13828603
1943,0.091992436,85.22225419
1944,0.013509665,73.29999099
1945,0.008522679,38.44014573
1946,0.02393559,58.77563547
1947,0.000983763,43.67011474
1948,0.066377445,67.51111113
1949,0.000466314,75.44196025
1950,0.00212351,75.29734997
1951,0.000436308,79.59272082
1952,0.001058346,104.4256174
1953,0.003885649,85.98156048
1954,0.000546145,58.74291918
1955,0.01564904,59.34469788
1956,0.397926658,49.27166758
1957,0.003297098,44.08172684
1958,0.00397612,58.25020897
1959,0.204923235,46.20812344
1960,0.00436747,66.62979078
1961,0.004258648,55.26696116
1962,0.000864634,60.67811596
1963,0.006555347,44.65323479
1964,0.004199577,55.83635809
1965,0.049528357,59.04859483
1966,0.034464977,39.67925383
1967,0.001027808,52.19727135
1968,0.033428004,53.81736651
1969,0.002109859,39.46996601
1970,0.001478507,62.85096824
1971,0.006330498,70.82054809
1972,0.000488995,57.76335701
1973,0.022948662,64.79530607
1974,0.041646035,64.8094103
1975,0.337466493,76.59122319
1976,0.010171776,75.04017148
1977,0.004385755,60.00971565
1978,0.151731807,53.74197245
1979,0.104207071,81.57440316
1980,0.020844077,79.49086935
1981,0.052120689,67.67979313
1982,0.026690406,56.20463906
1983,0.006412058,80.58904624
1984,0.026273262,49.11608376
1985,0.053984349,51.84053142
1986,0.180059657,62.97675933
1987,0.002312178,59.22459867
1988,0.000537957,68.08853773
1989,0.055609655,65.17688688
1990,0.005201319,54.7312168
1991,0.002991077,62.06207624
1992,0.00171959,70.84653134
1993,0.075007315,88.73672443
1994,0.001138863,77.21996308
1995,0.005776028,72.44033694
1996,0.019189727,50.77799461
1997,0.000641403,46.78347498
1998,0.010258002,67.24900091
1999,0.001562229,104.2518729
2000,0.017540311,49.98548625
2001,0.001584782,51.34794026
2002,0.078319426,69.77173522
2003,0.001407197,38.35961928
2004,0.003064645,60.80068227
2005,0.002727268,58.88473014
2006,0.007547348,78.58908175
2007,0.009013948,43.22941409
2008,0.039293715,68.42486804
2009,0.000376713,68.68186041
2010,0.002049572,62.13691402
2011,0.000748078,87.38794521
2012,0.019390499,54.68210398
2013,0.054132451,89.53222109
2014,0.000757164,45.95513935
2015,0.175225635,72.94620559
2016,0.002196261,72.38842877
2017,0.004095594,76.79942797
2018,0.014201949,83.25831353
2019,0.001302495,77.5302038
2020,0.059993689,70.02666942
2021,0.001536596,56.50605101
2022,0.00185484,69.12747511
2023,0.001598865,58.9738917
2024,0.002584631,69.45585073
2025,0.010704773,54.98205746
2026,0.007089436,56.41960567
2027,0.018985294,58.64616806
2028,0.000943547,87.82559163
2029,0.001040475,62.70378722
2030,0.003887712,84.24991508
2031,0.002259347,64.07512173
2032,0.000524034,66.19739805
2033,0.013286107,60.53533133
2034,0.060834301,114.5366592
2035,0.01135738,75.78566223
2036,0.017974682,54.3518789
2037,0.002348354,73.7425826
2038,0.001600601,75.01417969
2039,0.003597712,80.85613419
2040,0.0188009,74.53532501
2041,0.004239669,53.06897337
2042,0.002426225,73.97040042
2043,0.056342511,74.73534495
2044,0.018154762,56.75399786
2045,0.000685795,54.75964297
2046,0.051958778,52.20020678
2047,0.022617885,72.17633513
2048,0.003696926,59.38847358
2049,0.002277555,52.80176546
2050,0.019642622,74.04454506
2051,0.000766713,52.84911035
2052,0.004263227,70.12032305
2053,0.021167651,67.78269613
2054,0.005399144,75.59586116
2055,0.009690799,56.91602224
2056,0.010851802,51.50540734
2057,0.048801013,100.3111036
2058,0.010452002,83.55557472
2059,0.013455408,46.22078491
2060,0.01469172,59.71976453
2061,0.001634892,43.19542025
2062,0.001621563,60.45431706
2063,0.070487458,53.56596119
2064,0.078984538,62.94248999
2065,0.006272821,70.27558166
2066,0.002193997,53.27377743
2067,0.002893537,53.48014007
2068,0.01437643,82.22743074
2069,0.014279557,73.3562479
2070,0.165467591,48.48103287
2071,0.068690717,46.41203233
2072,0.001170595,46.11391698
2073,0.020445396,70.17001003
2074,0.008812205,73.2753005
2075,0.018699327,56.82265942
2076,0.089975404,51.17565668
2077,0.000374211,62.91666667
2078,0.02452034,84.12249942
2079,0.057402104,65.1080821
2080,0.015557698,40.07570568
2081,0.228682954,53.85401859
2082,0.011936706,61.19596667
2083,0.000879638,53.21620528
2084,0.000853139,66.20879758
2085,0.046185932,97.42719584
2086,0.093674618,81.4477145
2087,0.008644336,80.2418096
2088,0.009664934,66.83852105
2089,0.013516656,64.16458012
2090,0.014452649,64.95070824
2091,0.016380609,58.35828085
2092,0.014606217,61.13407911
2093,0.394074416,39.25841093
2094,0.000561795,95.20088314
2095,0.13021954,58.1632568
2096,0.004934248,71.68689408
2097,0.007520441,83.09759078
2098,0.064974829,91.35115902
2099,0.000583279,55.50168349
2100,0.040156332,58.27679446
2101,0.008424508,45.02225885
2102,0.031181124,65.74056692
2103,0.004115706,58.28295567
2104,0.383566612,56.2525433
2105,0.008590856,70.42181243
2106,0.026092447,43.27285367
2107,0.112165205,66.11456807
2108,0.001979799,51.96642841
2109,0.065315215,91.98014383
2110,0.022652088,67.04765096
2111,0.004584394,80.96292342
2112,0.008139675,120.5221258
2113,0.087720563,58.00022021
2114,0.032613323,56.49784935
2115,0.124939308,64.38036757
2116,0.008785392,50.22283769
2117,0.01450258,94.04257092
2118,0.009479862,69.78081484
2119,0.000441291,64.48551517
2120,0.001932676,63.43749546
2121,0.000862766,90.8117629
2122,0.00073169,54.85948666
2123,0.000972098,54.9606914
2124,0.002424898,53.56399955
2125,0.007586006,48.88647616
2126,0.004161083,121.2366379
2127,0.004160039,85.82743626
2128,0.003344096,64.30694269
2129,0.001966191,85.31860001
2130,0.033753753,60.52952886
2131,0.008091309,79.33558188
2132,0.080887638,71.14746512
2133,0.003355796,38.76660598
2134,0.213086408,46.96996546
2135,0.017852173,54.7590453
2136,0.012705993,77.62291103
2137,0.031398751,49.75818018
2138,0.048952326,60.77286212
2139,0.002066377,65.46113046
2140,0.048309297,65.65865302
2141,0.000345279,82.2567761
2142,0.007237458,77.66155167
2143,0.002485021,40.79592931
2144,0.039641208,57.11650042
2145,0.006660178,48.73415218
2146,0.002302405,61.6659873
2147,0.005658812,79.14869719
2148,0.016264326,46.16431022
2149,0.007567261,66.82966814
2150,0.003086425,65.34033513
2151,0.062158131,84.05820195
2152,0.00401141,93.64344343
2153,0.00228469,80.16456481
2154,0.009641256,86.79112956
2155,0.007919341,46.01079819
2156,0.002687332,81.09731934
2157,0.013364048,49.80674309
2158,0.005686589,66.4640137
2159,0.004471499,68.08366008
2160,0.005509661,59.10428657
2161,0.003876486,92.30278061
2162,0.007586902,75.02996899
2163,0.008698726,71.33786957
2164,0.004230157,95.5350227
2165,0.00086621,60.76954721
2166,0.017156759,76.60880357
2167,0.055501381,68.14094254
2168,0.001515726,75.55003349
2169,0.00067109,60.14861993
2170,0.003498636,58.9751505
2171,0.043281039,56.55925316
2172,0.009062012,71.32182082
2173,0.000902219,57.15235782
2174,0.000885423,38.93677228
2175,0.095170027,69.34012802
2176,0.033027767,70.9008513
2177,0.000932917,46.21337224
2178,0.003506398,68.30116868
2179,0.000892237,90.64591971
2180,0.019506108,73.8780254
2181,0.01762184,89.74989042
2182,0.019994983,47.29942723
2183,0.002999797,87.40998701
2184,0.002635039,55.26953644
2185,0.0006331,72.7149751
2186,0.001713064,69.85232725
2187,0.002520611,45.44110778
2188,0.003864148,72.40183757
2189,0.028069291,127.3264526
2190,0.027874573,79.88562145
2191,0.001258975,112.6628014
2192,0.01300638,72.98605583
2193,0.13919925,65.00242763
2194,0.035744868,76.43893922
2195,0.002575937,98.06538058
2196,0.017501518,53.99849526
2197,0.002445846,62.88455995
2198,0.419131909,50.23341621
2199,0.001340564,61.44687584
2200,0.01427237,57.46125109
2201,0.000243597,55.99791901
2202,0.001105604,90.98110993
2203,0.007727075,52.6831541
2204,0.000293984,69.53364628
2205,0.007557188,62.66749772
2206,0.001772439,62.75010474
2207,0.030316648,74.80079393
2208,0.006021638,88.78564355
2209,0.006013046,69.566654
2210,0.002086374,66.31121405
2211,0.00424261,70.47046242
2212,0.020114762,96.25037615
2213,0.000970885,103.9622079
2214,0.021237006,62.66806073
2215,0.02074037,46.95281119
2216,0.035389177,64.08227786
2217,0.115845449,63.64770512
2218,0.001959455,69.62414762
2219,0.011052645,52.55762426
2220,0.087404905,57.24191305
2221,0.00395994,80.3713003
2222,0.001813056,42.98228872
2223,0.009305335,48.76090721
2224,0.00079092,70.36760945
2225,0.028903761,78.44315236
2226,0.031130069,75.18975068
2227,0.001073831,57.44164327
2228,0.00197136,61.22160714
2229,0.044822999,63.5061872
2230,0.004026792,71.57888918
2231,0.001431273,58.61582966
2232,0.000336693,73.87670147
2233,0.215162162,74.2260109
2234,0.001025014,75.8658502
2235,0.030501619,56.19096522
2236,0.015952303,56.81918738
2237,0.00215947,50.53804925
2238,0.109887009,94.90798869
2239,0.000253357,68.42123471
2240,0.009755761,83.95263738
2241,0.000210102,33.11473423
2242,0.009488824,65.37362503
2243,0.061305488,77.63539634
2244,0.006447757,60.71610055
2245,0.003289238,62.11967593
2246,0.042876837,59.83616469
2247,0.003093188,70.32369244
2248,0.047967079,75.86586015
2249,0.014955267,77.19973326
2250,0.002780223,77.31718624
2251,0.003828211,87.48282721
2252,0.004161636,67.44837411
2253,0.0004547,88.64006955
2254,0.026543385,72.2477804
2255,0.000955553,51.94942111
2256,0.018705696,90.1382899
2257,0.288830781,68.56317038
2258,0.01925988,86.03317565
2259,0.002918219,53.56269874
2260,0.00055832,71.79099972
2261,0.000489901,93.02616616
2262,0.050458784,73.41537101
2263,0.008298928,61.41304024
2264,0.003381209,78.68479728
2265,0.000970828,61.98477956
2266,0.001505708,73.51441605
2267,0.021295049,50.04399097
2268,0.011804384,50.05162439
2269,0.013563793,80.02198672
2270,0.001307008,61.15074769
2271,0.103575491,58.8683545
2272,0.000837013,61.10493902
2273,0.066805429,54.45810865
2274,0.004595849,58.14149512
2275,0.000446523,67.05648072
2276,0.019143655,60.06584759
2277,0.005187824,51.15075748
2278,0.002203405,56.13984172
2279,0.029304015,63.74943653
2280,0.009427147,54.83088076
2281,0.031436794,84.45232896
2282,0.003394669,95.75274523
2283,0.01053847,66.57450387
2284,0.010879777,40.09304707
2285,0.004293076,76.00347835
2286,0.001720201,64.89160225
2287,0.127785725,67.08205428
2288,0.001048267,56.8115802
2289,0.004984636,78.81158439
2290,0.208324841,66.7018293
2291,0.00086994,71.1507575
2292,0.001915292,58.19163424
2293,0.043401684,92.60878996
2294,0.008934493,63.32376641
2295,0.001678229,104.960451
2296,0.322288007,50.32168532
2297,0.000884732,71.95548931
2298,0.006581445,73.01604116
2299,0.004454696,77.30202363
2300,0.006565606,50.47485677
2301,0.07487494,77.15659641
2302,0.005003794,65.69493167
2303,0.0395913,40.1366961
2304,0.003763429,68.87902406
2305,0.023501011,73.09256342
2306,0.015100273,82.24641102
2307,0.002543187,52.73358319
2308,0.07618986,56.39540911
2309,0.143000385,48.4092018
2310,0.000316149,81.16023949
2311,0.029325481,51.91254812
2312,0.004655763,70.22562565
2313,0.046809254,62.03728926
2314,0.299865857,52.06185732
2315,0.00431767,83.35695672
2316,0.021380931,63.0378154
2317,0.001713112,55.55950972
2318,0.005151245,78.03673399
2319,0.000712891,72.28356143
2320,0.009635246,79.4672701
2321,0.002972054,77.14248336
2322,0.00165024,77.6405898
2323,0.009539687,48.37367249
2324,0.004983447,54.68450896
2325,0.00647458,108.447758
2326,0.001956895,65.78938912
2327,0.000533698,50.6563817
2328,0.135425818,59.37792079
2329,0.292881092,76.55491083
2330,0.005405216,57.70363045
2331,0.007751929,103.5634681
2332,0.000137586,79.45252739
2333,0.005828264,87.1996356
2334,0.004355881,72.71715751
2335,0.013568065,48.95967998
2336,0.000625887,67.75363919
2337,0.016270661,48.92372924
2338,0.012818311,58.37122013
2339,0.209724083,81.47841485
2340,0.001306111,54.57609287
2341,0.070850699,65.35152429
2342,0.005088471,91.52800986
2343,0.014831111,81.9223575
2344,0.008235949,44.09661254
2345,0.002018111,60.09813489
2346,0.017634129,75.44387995
2347,0.019838457,65.8233086
2348,0.009975133,73.04380884
2349,0.002464204,73.40528528
2350,0.081878892,69.36357902
2351,0.002849636,66.74421364
2352,0.004117803,68.96533199
2353,0.0061242,36.77576007
2354,0.008942186,67.7516905
2355,0.015612177,49.45829642
2356,0.024867505,72.92305613
2357,0.017709154,57.71386138
2358,0.003297309,59.28842825
2359,0.127712944,72.85716105
2360,0.043565223,51.03823496
2361,0.015673554,136.0291922
2362,0.009124261,45.05404023
2363,0.001309407,39.38236111
2364,0.061138831,96.18729269
2365,0.007999737,76.37616086
2366,0.001665723,69.0750012
2367,0.002629565,75.74853561
2368,0.005425585,65.44651699
2369,0.008488762,83.4894696
2370,0.009814816,60.38348946
2371,0.002013174,84.6928126
2372,0.004484868,55.18771534
2373,0.014792984,56.92477022
2374,0.028062629,55.8767347
2375,0.002548465,70.90288137
2376,0.00138241,69.1733573
2377,0.003690582,72.60180691
2378,0.006216108,54.80940151
2379,0.000481585,77.09780863
2380,0.067885403,66.94280113
2381,0.000353657,120.4321836
2382,0.018051089,61.79008914
2383,0.263048388,61.81790552
2384,0.028441409,63.15349181
2385,0.005251322,106.0893888
2386,0.000894713,83.38581399
2387,0.005643019,56.13421169
2388,0.000279627,47.91201274
2389,0.008780123,52.45880275
2390,0.001207881,66.52710767
2391,0.004916523,36.21536219
2392,0.01174846,55.81840874
2393,0.302270909,66.68233186
2394,0.124823976,80.62452094
2395,0.001934178,58.13130916
2396,0.001489023,62.42652948
2397,0.006898819,63.94101837
2398,0.00228811,67.40883273
2399,0.002149718,55.30306199
2400,0.056819166,56.54668968
2401,0.000792236,52.94670856
2402,0.005718259,65.55677302
2403,0.000665377,68.19955343
2404,0.004114379,40.88412443
2405,0.021417687,100.060732
2406,0.006559734,110.7583164
2407,0.13218682,61.15236183
2408,0.008895132,57.30347248
2409,0.046360585,92.66928125
2410,0.001992054,102.6883937
2411,0.023144365,63.63154726
2412,0.009452878,56.32488139
2413,0.075367243,47.49500131
2414,0.005317634,57.0604095
2415,0.017201117,67.8003499
2416,0.02239063,87.11479711
2417,0.033987248,67.69434571
2418,0.003840789,74.06228944
2419,0.000738096,49.94147188
2420,0.002419561,85.71853702
2421,0.066442125,70.53379982
2422,0.033488012,71.61761031
2423,0.152158726,82.30484521
2424,0.012252533,62.17920925
2425,0.00041719,54.1196147
2426,0.001361637,51.23118905
2427,0.021604371,76.02636941
2428,0.007027312,35.61606498
2429,0.013384834,104.2198206
2430,0.001228717,84.97000727
2431,0.008691204,77.15065127
2432,0.000178558,57.94123114
2433,0.101739801,69.93202443
2434,0.023822467,65.54253407
2435,0.00430835,59.66676405
2436,0.048845821,114.2959354
2437,0.019286747,52.67436456
2438,0.143361089,81.53081713
2439,0.000931721,73.84762693
2440,0.006960904,71.33014603
2441,0.000627551,47.77517876
2442,0.001147385,74.56234063
2443,0.003706649,71.99167384
2444,0.037870763,65.68023925
2445,0.001947554,52.13584435
2446,0.002472406,58.56146099
2447,0.099116458,65.18836937
2448,0.014826647,54.50959759
2449,0.009078905,76.33549485
2450,0.01015022,65.35054895
2451,0.000385842,53.20554883
2452,0.005341217,74.9960922
2453,0.0132651,57.23864131
2454,0.010056382,103.3126976
2455,0.004470681,66.78509519
2456,0.008984665,77.40257599
2457,0.003661927,49.51882976
2458,0.003878125,95.75117717
2459,0.156421101,42.50161212
2460,0.000850195,51.78835293
2461,0.053911532,65.8754184
2462,0.003926178,141.1812925
2463,0.002063474,80.99728954
2464,0.017405397,55.87939069
2465,0.065208036,51.76926436
2466,0.010080044,93.40045342
2467,0.005465563,100.4575193
2468,0.016730113,75.99375284
2469,0.001808725,47.63244191
2470,0.080752114,53.65123906
2471,0.015890434,94.08562915
2472,0.001033895,44.29649187
2473,0.001972042,68.05736706
2474,0.043993213,53.18029564
2475,0.00739857,58.93002222
2476,0.003322945,117.6653227
2477,0.025193127,70.58663233
2478,0.019270536,55.61244137
2479,0.011124633,51.24383566
2480,0.000156161,53.09432332
2481,0.006699453,49.29326287
2482,0.008695489,59.11550822
2483,0.021417513,91.18451089
2484,0.449556247,58.50948365
2485,0.013789001,49.56101283
2486,0.282862573,55.37190907
2487,0.008963245,64.31713068
2488,0.000860714,61.63992378
2489,0.030344331,85.3267107
